part,company,country,city,price,date,currency_name,price_amount,currency_symbol,exchange_rate_to_USD,standardized_USD
68180-121,Twitterbeat,France,Annecy,842.68€,2018-03-05 05:41:12,EUR,842.68,€,1.2307,1037.0862759999998
51523-002,Gabcube,Portugal,Almada,597.54€,2018-03-05 07:51:37,EUR,597.54,€,1.2307,735.3924779999999
49738-105,Twitterbeat,France,Annecy,527.41€,2018-03-05 11:45:44,EUR,527.41,€,1.2307,649.0834869999999
54868-0823,Buzzbean,Germany,Düsseldorf,147.12€,2018-03-05 12:40:29,EUR,147.12,€,1.2307,181.060584
49349-106,Twitterbeat,France,Annecy,1344.82€,2018-03-05 14:26:32,EUR,1344.82,€,1.2307,1655.0699739999998
13537-468,Thoughtmix,Portugal,Amadora,669.45€,2018-03-05 14:46:35,EUR,669.45,€,1.2307,823.892115
68462-565,Twitterbeat,France,Annecy,813.01€,2018-03-05 14:48:44,EUR,813.01,€,1.2307,1000.5714069999999
24385-268,Yozio,Greece,Patras,140.28€,2018-03-05 14:49:19,EUR,140.28,€,1.2307,172.642596
68233-011,Yozio,Greece,Patras,655.99€,2018-03-05 15:12:15,EUR,655.99,€,1.2307,807.3268929999999
10237-832,Chatterbridge,Spain,Barcelona,1103.03€,2018-03-05 15:19:14,EUR,1103.03,€,1.2307,1357.4990209999999
41167-0843,Thoughtmix,Portugal,Amadora,334.75€,2018-03-05 16:15:13,EUR,334.75,€,1.2307,411.97682499999996
55289-164,Avaveo,France,Nice,96.72€,2018-03-05 20:34:52,EUR,96.72,€,1.2307,119.03330399999999
24385-268,Thoughtmix,Portugal,Amadora,277.23€,2018-03-05 20:53:35,EUR,277.23,€,1.2307,341.186961
49520-501,Zooxo,United Kingdom,London,£705.12,2018-03-05 21:03:27,GBP,705.12,£,1.3817222409,974.279986503408
55154-5057,Buzzbean,Germany,Düsseldorf,1124.36€,2018-03-05 21:29:09,EUR,1124.36,€,1.2307,1383.7498519999997
37205-992,Thoughtmix,Portugal,Amadora,299.82€,2018-03-05 22:22:44,EUR,299.82,€,1.2307,368.98847399999994
16714-295,Zooxo,United Kingdom,London,£439.0,2018-03-05 22:51:28,GBP,439.0,£,1.3817222409,606.5760637551
52380-1102,Buzzbean,Germany,Düsseldorf,678.01€,2018-03-06 01:05:10,EUR,678.01,€,1.2411,841.4782110000001
63629-2733,Lajo,Greece,Thessaloniki,205.63€,2018-03-06 01:38:13,EUR,205.63,€,1.2411,255.20739300000002
55700-014,Thoughtmix,Portugal,Amadora,675.21€,2018-03-06 03:50:26,EUR,675.21,€,1.2411,838.003131
24385-268,Shufflebeat,Portugal,Porto,209.54€,2018-03-06 06:08:46,EUR,209.54,€,1.2411,260.060094
65044-3014,Thoughtmix,Portugal,Amadora,901.81€,2018-03-06 06:25:26,EUR,901.81,€,1.2411,1119.236391
49738-105,Chatterbridge,Spain,Barcelona,452.32€,2018-03-06 08:35:28,EUR,452.32,€,1.2411,561.374352
41163-428,Chatterbridge,Spain,Barcelona,134.8€,2018-03-06 17:09:02,EUR,134.8,€,1.2411,167.30028000000001
16590-177,Twitterbeat,France,Annecy,845.83€,2018-03-06 17:11:50,EUR,845.83,€,1.2411,1049.7596130000002
16714-295,Zooxo,United Kingdom,London,£615.18,2018-03-06 21:32:38,GBP,615.18,£,1.3919138675,856.2775730086499
67046-030,Realpoint,Portugal,Lisbon,161.0€,2018-03-06 23:17:47,EUR,161.0,€,1.2411,199.8171
76454-100,Wordify,United States,New York,$184.62,2018-03-07 00:15:45,USD,184.62,$,1.0,184.62
52959-433,Thoughtmix,Portugal,Amadora,372.47€,2018-03-07 01:19:04,EUR,372.47,€,1.2417,462.49599900000004
10578-049,Twitterbeat,France,Annecy,586.97€,2018-03-07 02:30:27,EUR,586.97,€,1.2417,728.8406490000001
65044-3014,Twitterbeat,France,Annecy,720.14€,2018-03-07 03:36:52,EUR,720.14,€,1.2417,894.197838
54092-515,Brainsphere,Portugal,Braga,776.77€,2018-03-07 04:31:32,EUR,776.77,€,1.2417,964.515309
55289-164,Zooxo,United Kingdom,London,£283.66,2018-03-07 05:14:33,GBP,283.66,£,1.3871728129,393.48544010721406
55856-0003,Ntags,Portugal,Lisbon,361.57€,2018-03-07 06:24:57,EUR,361.57,€,1.2417,448.961469
68233-011,Thoughtmix,Portugal,Amadora,716.34€,2018-03-07 07:55:12,EUR,716.34,€,1.2417,889.4793780000001
49349-106,Twitterbeat,France,Annecy,728.51€,2018-03-07 09:55:26,EUR,728.51,€,1.2417,904.590867
51060-032,Ntags,Portugal,Lisbon,562.85€,2018-03-07 10:03:42,EUR,562.85,€,1.2417,698.890845
54868-6311,Chatterbridge,Spain,Barcelona,504.33€,2018-03-07 12:28:29,EUR,504.33,€,1.2417,626.226561
51138-049,Chatterbridge,Spain,Barcelona,423.88€,2018-03-07 13:00:07,EUR,423.88,€,1.2417,526.331796
68233-011,Zoonder,United States,Boston,$669.85,2018-03-07 13:35:35,USD,669.85,$,1.0,669.85
54973-9150,Chatterbridge,Spain,Barcelona,828.14€,2018-03-07 14:12:09,EUR,828.14,€,1.2417,1028.301438
68752-024,Eimbee,France,Amiens,712.88€,2018-03-07 15:58:06,EUR,712.88,€,1.2417,885.183096
68752-024,Thoughtmix,Portugal,Amadora,842.53€,2018-03-07 16:20:10,EUR,842.53,€,1.2417,1046.169501
49348-574,Chatterbridge,Spain,Barcelona,254.08€,2018-03-07 16:45:24,EUR,254.08,€,1.2417,315.49113600000004
54473-578,Ntags,Portugal,Lisbon,187.34€,2018-03-07 18:16:06,EUR,187.34,€,1.2417,232.620078
36987-1697,Twitterbeat,France,Annecy,934.86€,2018-03-07 20:44:23,EUR,934.86,€,1.2417,1160.815662
67544-356,Lajo,Greece,Thessaloniki,409.17€,2018-03-07 22:19:11,EUR,409.17,€,1.2417,508.066389
49349-106,Buzzbean,Germany,Düsseldorf,635.94€,2018-03-07 22:30:30,EUR,635.94,€,1.2417,789.6466980000001
49035-530,Zooxo,United Kingdom,London,£1052.73,2018-03-07 22:42:32,GBP,1052.73,£,1.3871728129,1460.318435324217
0185-0373,Zooxo,United Kingdom,London,£863.2,2018-03-07 23:31:49,GBP,863.2,£,1.3871728129,1197.40757209528
50563-113,Wordify,United States,New York,$267.15,2018-03-07 23:55:04,USD,267.15,$,1.0,267.15
62670-4404,Buzzbean,Germany,Düsseldorf,339.47€,2018-03-08 02:03:52,EUR,339.47,€,1.2421,421.655687
54868-0823,Shufflebeat,Portugal,Porto,124.94€,2018-03-08 03:56:18,EUR,124.94,€,1.2421,155.187974
58118-5060,Yozio,Greece,Patras,76.2€,2018-03-08 04:59:17,EUR,76.2,€,1.2421,94.64802
35356-325,Twitterbeat,France,Annecy,696.18€,2018-03-08 07:53:17,EUR,696.18,€,1.2421,864.7251779999999
0699-7041,Zooxo,United Kingdom,London,£622.22,2018-03-08 08:25:16,GBP,622.22,£,1.3883641648,863.867950621856
10267-2529,Zooxo,United Kingdom,London,£522.97,2018-03-08 08:57:04,GBP,522.97,£,1.3883641648,726.072807265456
52380-1102,Eimbee,France,Amiens,451.14€,2018-03-08 09:01:56,EUR,451.14,€,1.2421,560.360994
58118-5060,Zooxo,United Kingdom,London,£159.35,2018-03-08 09:58:41,GBP,159.35,£,1.3883641648,221.23582966088
76117-001,Zooxo,United Kingdom,London,£873.16,2018-03-08 10:49:32,GBP,873.16,£,1.3883641648,1212.264054136768
67046-030,Thoughtmix,Portugal,Amadora,137.1€,2018-03-08 15:47:14,EUR,137.1,€,1.2421,170.29191
49967-724,Teklist,Netherlands,Arnhem,552.69€,2018-03-08 15:59:32,EUR,552.69,€,1.2421,686.496249
76117-001,Brainsphere,Portugal,Braga,1137.3€,2018-03-08 16:52:08,EUR,1137.3,€,1.2421,1412.64033
0268-1128,Ntags,Portugal,Lisbon,1444.48€,2018-03-08 17:57:07,EUR,1444.48,€,1.2421,1794.188608
54473-578,Zooxo,United Kingdom,London,£172.05,2018-03-08 18:16:52,GBP,172.05,£,1.3883641648,238.86805455384
16590-177,Ntags,Portugal,Lisbon,1298.1€,2018-03-08 19:21:11,EUR,1298.1,€,1.2421,1612.3700099999999
55700-014,Zooxo,United Kingdom,London,£579.15,2018-03-08 19:52:03,GBP,579.15,£,1.3883641648,804.0711060439199
68462-565,Ntags,Portugal,Lisbon,978.97€,2018-03-08 19:58:42,EUR,978.97,€,1.2421,1215.978637
51523-002,Chatterbridge,Spain,Barcelona,1473.12€,2018-03-08 20:31:29,EUR,1473.12,€,1.2421,1829.7623519999997
51523-002,Twitterbeat,France,Annecy,246.05€,2018-03-08 21:45:14,EUR,246.05,€,1.2421,305.61870500000003
52380-1102,Twitterbeat,France,Annecy,300.82€,2018-03-08 21:50:48,EUR,300.82,€,1.2421,373.648522
55154-5057,Wordify,United States,New York,$1174.49,2018-03-08 21:59:17,USD,1174.49,$,1.0,1174.49
98132-889,Brainsphere,Portugal,Braga,178.62€,2018-03-09 00:59:39,EUR,178.62,€,1.2291,219.54184200000003
50458-560,Chatterbridge,Spain,Barcelona,923.17€,2018-03-09 01:57:40,EUR,923.17,€,1.2291,1134.668247
54092-515,Thoughtmix,Portugal,Amadora,765.87€,2018-03-09 03:38:52,EUR,765.87,€,1.2291,941.330817
10267-2529,Zooxo,United Kingdom,London,£364.82,2018-03-09 03:41:02,GBP,364.82,£,1.3826735513,504.42696498526595
52959-433,Zooxo,United Kingdom,London,£298.51,2018-03-09 08:05:16,GBP,298.51,£,1.3826735513,412.741881798563
21695-931,Chatterbridge,Spain,Barcelona,405.19€,2018-03-09 10:06:37,EUR,405.19,€,1.2291,498.01902900000005
62756-707,Yozio,Greece,Patras,229.02€,2018-03-09 11:03:57,EUR,229.02,€,1.2291,281.48848200000003
49520-501,Voomm,France,Paris,960.73€,2018-03-09 11:06:45,EUR,960.73,€,1.2291,1180.833243
54868-0823,Buzzbean,Germany,Düsseldorf,171.01€,2018-03-09 11:37:10,EUR,171.01,€,1.2291,210.188391
68462-565,Buzzbean,Germany,Düsseldorf,676.96€,2018-03-09 11:38:36,EUR,676.96,€,1.2291,832.051536
16590-177,Gabcube,Portugal,Almada,1407.44€,2018-03-09 12:15:44,EUR,1407.44,€,1.2291,1729.884504
52125-136,Gabcube,Portugal,Almada,667.59€,2018-03-09 15:00:38,EUR,667.59,€,1.2291,820.5348690000001
51523-002,Teklist,Netherlands,Arnhem,425.71€,2018-03-09 15:22:16,EUR,425.71,€,1.2291,523.2401610000001
48951-4042,Zooxo,United Kingdom,London,£159.87,2018-03-09 18:01:25,GBP,159.87,£,1.3826735513,221.048020646331
52125-136,Avaveo,France,Nice,339.49€,2018-03-09 19:12:29,EUR,339.49,€,1.2291,417.26715900000005
17156-617,Yozio,Greece,Patras,885.86€,2018-03-09 19:17:25,EUR,885.86,€,1.2291,1088.810526
68462-565,Zoonder,United States,Boston,$1161.26,2018-03-09 21:07:27,USD,1161.26,$,1.0,1161.26
21695-931,Eimbee,France,Amiens,354.2€,2018-03-10 00:33:34,EUR,354.2,€,1.2291,435.34722
55700-014,Thoughtmix,Portugal,Amadora,647.42€,2018-03-10 01:16:51,EUR,647.42,€,1.2291,795.743922
51079-947,Thoughtmix,Portugal,Amadora,661.86€,2018-03-10 01:27:34,EUR,661.86,€,1.2291,813.4921260000001
49349-106,Twitterbeat,France,Annecy,748.44€,2018-03-10 01:41:07,EUR,748.44,€,1.2291,919.9076040000001
16729-167,Chatterbridge,Spain,Barcelona,688.55€,2018-03-10 03:41:03,EUR,688.55,€,1.2291,846.296805
43419-018,Chatterbridge,Spain,Barcelona,223.43€,2018-03-10 04:35:32,EUR,223.43,€,1.2291,274.617813
13537-259,Twitterbeat,France,Annecy,545.04€,2018-03-10 04:56:33,EUR,545.04,€,1.2291,669.908664
51346-126,Yozio,Greece,Patras,142.02€,2018-03-10 05:38:30,EUR,142.02,€,1.2291,174.55678200000003
68233-011,Wordify,United States,New York,$165.29,2018-03-10 05:59:38,USD,165.29,$,1.0,165.29
51060-032,Thoughtmix,Portugal,Amadora,577.76€,2018-03-10 06:24:01,EUR,577.76,€,1.2291,710.124816
51079-947,Zooxo,United Kingdom,London,£626.29,2018-03-10 08:54:52,GBP,626.29,£,1.3826735513,865.9546184436768
68233-011,Twitterbeat,France,Annecy,392.99€,2018-03-10 09:14:37,EUR,392.99,€,1.2291,483.02400900000004
54092-515,Brainsphere,Portugal,Braga,772.47€,2018-03-10 10:15:12,EUR,772.47,€,1.2291,949.4428770000001
0615-7679,Roodel,Portugal,Aranhas,287.33€,2018-03-10 10:23:03,EUR,287.33,€,1.2291,353.157303
68084-172,Shufflebeat,Portugal,Porto,546.59€,2018-03-10 11:41:45,EUR,546.59,€,1.2291,671.8137690000001
55856-0003,Gabcube,Portugal,Almada,657.04€,2018-03-10 11:46:52,EUR,657.04,€,1.2291,807.567864
0228-2167,Thoughtmix,Portugal,Amadora,1136.55€,2018-03-10 17:18:54,EUR,1136.55,€,1.2291,1396.933605
0268-1401,Gabcube,Portugal,Almada,518.46€,2018-03-10 18:35:50,EUR,518.46,€,1.2291,637.2391860000001
70253-307,Thoughtmix,Portugal,Amadora,796.35€,2018-03-10 20:07:46,EUR,796.35,€,1.2291,978.7937850000001
52343-025,Zooxo,United Kingdom,London,£827.24,2018-03-10 22:04:28,GBP,827.24,£,1.3826735513,1143.802868577412
55700-014,Thoughtmix,Portugal,Amadora,669.89€,2018-03-10 22:10:44,EUR,669.89,€,1.2291,823.361799
21695-267,Gabcube,Portugal,Almada,351.82€,2018-03-10 22:53:07,EUR,351.82,€,1.2291,432.421962
51138-049,Teklist,Netherlands,Arnhem,1256.06€,2018-03-10 23:14:59,EUR,1256.06,€,1.2291,1543.8233460000001
51079-947,Gabcube,Portugal,Almada,701.9€,2018-03-11 00:25:31,EUR,701.9,€,1.2291,862.70529
61398-0828,Brainsphere,Portugal,Braga,220.4€,2018-03-11 00:50:57,EUR,220.4,€,1.2291,270.89364
67046-030,Roodel,Portugal,Aranhas,147.34€,2018-03-11 00:54:58,EUR,147.34,€,1.2291,181.095594
54868-0823,Thoughtmix,Portugal,Amadora,187.16€,2018-03-11 01:37:37,EUR,187.16,€,1.2291,230.03835600000002
68180-121,Ntags,Portugal,Lisbon,898.16€,2018-03-11 01:54:18,EUR,898.16,€,1.2291,1103.928456
49349-106,Roodel,Portugal,Aranhas,708.75€,2018-03-11 03:00:14,EUR,708.75,€,1.2291,871.124625
76454-100,Shufflebeat,Portugal,Porto,148.37€,2018-03-11 04:08:33,EUR,148.37,€,1.2291,182.361567
0228-2167,Twitterbeat,France,Annecy,578.32€,2018-03-11 07:14:30,EUR,578.32,€,1.2291,710.8131120000002
0603-6134,Voomm,France,Paris,756.99€,2018-03-11 07:39:20,EUR,756.99,€,1.2291,930.416409
37205-992,Wordify,United States,New York,$407.92,2018-03-11 08:31:53,USD,407.92,$,1.0,407.92
37205-992,Brainsphere,Portugal,Braga,411.02€,2018-03-11 09:22:17,EUR,411.02,€,1.2291,505.184682
43419-018,Shufflebeat,Portugal,Porto,118.53€,2018-03-11 10:49:35,EUR,118.53,€,1.2291,145.685223
55700-014,Thoughtmix,Portugal,Amadora,663.72€,2018-03-11 10:55:30,EUR,663.72,€,1.2291,815.7782520000001
49738-105,Chatterbridge,Spain,Barcelona,381.02€,2018-03-11 13:12:07,EUR,381.02,€,1.2291,468.311682
52125-444,Yozio,Greece,Patras,283.79€,2018-03-11 13:49:12,EUR,283.79,€,1.2291,348.80628900000005
13537-468,Shufflebeat,Portugal,Porto,757.51€,2018-03-11 14:14:33,EUR,757.51,€,1.2291,931.0555410000001
13537-259,Shufflebeat,Portugal,Porto,788.23€,2018-03-11 14:30:41,EUR,788.23,€,1.2291,968.8134930000001
13537-259,Brainsphere,Portugal,Braga,795.83€,2018-03-11 14:53:46,EUR,795.83,€,1.2291,978.1546530000002
58118-5060,Ntags,Portugal,Lisbon,175.09€,2018-03-11 15:09:51,EUR,175.09,€,1.2291,215.20311900000002
49999-737,Shufflebeat,Portugal,Porto,891.62€,2018-03-11 15:43:24,EUR,891.62,€,1.2291,1095.890142
49967-724,Yozio,Greece,Patras,556.28€,2018-03-11 17:09:22,EUR,556.28,€,1.2291,683.723748
52125-136,Brainsphere,Portugal,Braga,217.19€,2018-03-11 17:18:17,EUR,217.19,€,1.2291,266.948229
76454-100,Buzzbean,Germany,Düsseldorf,194.12€,2018-03-11 18:09:54,EUR,194.12,€,1.2291,238.59289200000003
68084-172,Chatterbridge,Spain,Barcelona,184.69€,2018-03-11 20:30:01,EUR,184.69,€,1.2291,227.00247900000002
49349-820,Thoughtmix,Portugal,Amadora,733.42€,2018-03-11 22:10:05,EUR,733.42,€,1.2291,901.446522
36987-1697,Zooxo,United Kingdom,London,£974.65,2018-03-12 00:49:03,GBP,974.65,£,1.3886443165,1353.4421830767249
0699-7041,Twitterbeat,France,Annecy,688.18€,2018-03-12 00:50:38,EUR,688.18,€,1.2302,846.599036
54973-9150,Yozio,Greece,Patras,958.29€,2018-03-12 02:55:08,EUR,958.29,€,1.2302,1178.888358
54868-6311,Yozio,Greece,Patras,339.88€,2018-03-12 03:59:12,EUR,339.88,€,1.2302,418.12037599999996
24385-268,Ntags,Portugal,Lisbon,247.13€,2018-03-12 05:25:20,EUR,247.13,€,1.2302,304.019326
0268-1401,Flipstorm,Greece,Athens,982.76€,2018-03-12 05:56:08,EUR,982.76,€,1.2302,1208.991352
17156-617,Twitterbeat,France,Annecy,975.85€,2018-03-12 05:58:59,EUR,975.85,€,1.2302,1200.49067
16729-167,Buzzbean,Germany,Düsseldorf,406.97€,2018-03-12 07:10:03,EUR,406.97,€,1.2302,500.654494
41163-428,Buzzbean,Germany,Düsseldorf,118.59€,2018-03-12 08:23:06,EUR,118.59,€,1.2302,145.889418
54973-9150,Chatterbridge,Spain,Barcelona,827.26€,2018-03-12 08:41:44,EUR,827.26,€,1.2302,1017.695252
52959-433,Teklist,Netherlands,Arnhem,326.11€,2018-03-12 10:11:37,EUR,326.11,€,1.2302,401.180522
0603-6134,Buzzbean,Germany,Düsseldorf,827.67€,2018-03-12 11:06:03,EUR,827.67,€,1.2302,1018.199634
68462-565,Brainsphere,Portugal,Braga,893.01€,2018-03-12 12:28:49,EUR,893.01,€,1.2302,1098.580902
0268-1401,Chatterbridge,Spain,Barcelona,1134.83€,2018-03-12 15:18:32,EUR,1134.83,€,1.2302,1396.0678659999999
54868-0823,Shufflebeat,Portugal,Porto,169.17€,2018-03-12 16:37:54,EUR,169.17,€,1.2302,208.11293399999997
76117-001,Chatterbridge,Spain,Barcelona,786.45€,2018-03-12 17:24:01,EUR,786.45,€,1.2302,967.4907900000001
98132-889,Roodel,Portugal,Aranhas,200.27€,2018-03-12 18:13:29,EUR,200.27,€,1.2302,246.372154
51346-145,Twitterbeat,France,Annecy,1009.31€,2018-03-12 20:20:29,EUR,1009.31,€,1.2302,1241.6531619999998
68084-172,Ntags,Portugal,Lisbon,503.99€,2018-03-12 20:28:08,EUR,503.99,€,1.2302,620.008498
54868-5165,Thoughtmix,Portugal,Amadora,1150.0€,2018-03-12 22:21:46,EUR,1150.0,€,1.2302,1414.73
50563-113,Wordify,United States,New York,$674.32,2018-03-12 23:26:31,USD,674.32,$,1.0,674.32
0228-2167,Thoughtmix,Portugal,Amadora,596.15€,2018-03-12 23:47:23,EUR,596.15,€,1.2302,733.3837299999999
0268-1128,Ntags,Portugal,Lisbon,657.58€,2018-03-13 00:50:14,EUR,657.58,€,1.2378,813.952524
0699-7041,Shufflebeat,Portugal,Porto,865.11€,2018-03-13 04:27:54,EUR,865.11,€,1.2378,1070.8331580000001
49738-105,Eimbee,France,Amiens,465.0€,2018-03-13 09:40:31,EUR,465.0,€,1.2378,575.577
55856-0003,Zooxo,United Kingdom,London,£85.24,2018-03-13 11:48:18,GBP,85.24,£,1.3962774958,119.01869374199198
49349-820,Thoughtmix,Portugal,Amadora,499.81€,2018-03-13 12:24:07,EUR,499.81,€,1.2378,618.664818
10267-2529,Brainsphere,Portugal,Braga,427.11€,2018-03-13 13:09:58,EUR,427.11,€,1.2378,528.6767580000001
10578-049,Chatterbridge,Spain,Barcelona,338.5€,2018-03-13 13:45:54,EUR,338.5,€,1.2378,418.9953
21695-267,Buzzbean,Germany,Düsseldorf,440.31€,2018-03-13 14:32:14,EUR,440.31,€,1.2378,545.015718
51138-049,Shufflebeat,Portugal,Porto,926.73€,2018-03-13 15:55:39,EUR,926.73,€,1.2378,1147.1063940000001
0699-7041,Wordify,United States,New York,$872.72,2018-03-13 16:08:59,USD,872.72,$,1.0,872.72
58668-4281,Thoughtmix,Portugal,Amadora,979.79€,2018-03-13 16:19:39,EUR,979.79,€,1.2378,1212.784062
52125-444,Ntags,Portugal,Lisbon,284.9€,2018-03-13 16:23:25,EUR,284.9,€,1.2378,352.64921999999996
49035-530,Ntags,Portugal,Lisbon,1262.17€,2018-03-13 16:31:48,EUR,1262.17,€,1.2378,1562.314026
10578-049,Tagtune,Switzerland,Zürich,845.84€,2018-03-13 20:43:56,EUR,845.84,€,1.2378,1046.980752
37205-992,Ntags,Portugal,Lisbon,333.45€,2018-03-13 20:59:34,EUR,333.45,€,1.2378,412.74441
58118-5060,Ntags,Portugal,Lisbon,339.07€,2018-03-13 21:56:01,EUR,339.07,€,1.2378,419.700846
58118-5060,Ntags,Portugal,Lisbon,21.44€,2018-03-14 03:18:16,EUR,21.44,€,1.2369,26.519136000000003
0268-6107,Teklist,Netherlands,Arnhem,487.49€,2018-03-14 04:45:40,EUR,487.49,€,1.2369,602.9763810000001
58118-5060,Wordify,United States,New York,$115.3,2018-03-14 06:11:24,USD,115.3,$,1.0,115.3
55154-5057,Chatterbridge,Spain,Barcelona,890.88€,2018-03-14 08:16:47,EUR,890.88,€,1.2369,1101.929472
68462-565,Twitterbeat,France,Annecy,828.67€,2018-03-14 14:02:52,EUR,828.67,€,1.2369,1024.981923
0268-6107,Zooxo,United Kingdom,London,£428.36,2018-03-14 16:14:16,GBP,428.36,£,1.3955771184,597.8094144378241
24385-268,Roodel,Portugal,Aranhas,124.47€,2018-03-14 17:46:16,EUR,124.47,€,1.2369,153.95694300000002
65044-3014,Roodel,Portugal,Aranhas,954.44€,2018-03-14 20:09:43,EUR,954.44,€,1.2369,1180.5468360000002
42254-213,Buzzbean,Germany,Düsseldorf,203.19€,2018-03-14 20:42:26,EUR,203.19,€,1.2369,251.325711
10578-049,Ntags,Portugal,Lisbon,715.04€,2018-03-14 22:21:58,EUR,715.04,€,1.2369,884.432976
67046-030,Brainsphere,Portugal,Braga,172.44€,2018-03-14 22:47:25,EUR,172.44,€,1.2369,213.29103600000002
41163-428,Thoughtmix,Portugal,Amadora,113.74€,2018-03-14 23:12:14,EUR,113.74,€,1.2369,140.68500600000002
42254-213,Zooxo,United Kingdom,London,£218.17,2018-03-14 23:52:38,GBP,218.17,£,1.3955771184,304.473059921328
51346-145,Buzzbean,Germany,Düsseldorf,954.3€,2018-03-15 00:45:52,EUR,954.3,€,1.2341,1177.70163
54868-5165,Ntags,Portugal,Lisbon,1222.28€,2018-03-15 03:59:18,EUR,1222.28,€,1.2341,1508.415748
68752-024,Avaveo,France,Nice,853.5€,2018-03-15 04:26:27,EUR,853.5,€,1.2341,1053.3043499999999
55856-0003,Wordify,United States,New York,$750.28,2018-03-15 05:04:39,USD,750.28,$,1.0,750.28
67046-030,Thoughtmix,Portugal,Amadora,121.39€,2018-03-15 06:30:32,EUR,121.39,€,1.2341,149.807399
0699-7041,Eimbee,France,Amiens,689.07€,2018-03-15 06:34:32,EUR,689.07,€,1.2341,850.381287
36800-952,Chatterbridge,Spain,Barcelona,240.87€,2018-03-15 07:02:26,EUR,240.87,€,1.2341,297.257667
52343-025,Thoughtmix,Portugal,Amadora,1048.07€,2018-03-15 07:37:55,EUR,1048.07,€,1.2341,1293.4231869999999
76454-100,Zooxo,United Kingdom,London,£128.49,2018-03-15 08:43:46,GBP,128.49,£,1.394778481,179.21508702369
58668-4281,Ntags,Portugal,Lisbon,956.76€,2018-03-15 11:11:45,EUR,956.76,€,1.2341,1180.737516
41167-0843,Flipstorm,Greece,Athens,594.59€,2018-03-15 14:14:00,EUR,594.59,€,1.2341,733.7835190000001
62756-707,Thoughtmix,Portugal,Amadora,378.01€,2018-03-15 15:15:21,EUR,378.01,€,1.2341,466.502141
60505-2867,Shufflebeat,Portugal,Porto,186.37€,2018-03-15 16:12:08,EUR,186.37,€,1.2341,229.999217
0268-6107,Shufflebeat,Portugal,Porto,495.62€,2018-03-15 16:26:06,EUR,495.62,€,1.2341,611.644642
54973-9150,Flipstorm,Greece,Athens,942.02€,2018-03-15 16:45:15,EUR,942.02,€,1.2341,1162.5468819999999
55289-164,Yozio,Greece,Patras,626.68€,2018-03-16 00:08:38,EUR,626.68,€,1.2301,770.879068
24286-1562,Rhycero,France,Arcueil,336.98€,2018-03-16 00:23:23,EUR,336.98,€,1.2301,414.519098
60505-2867,Buzzbean,Germany,Düsseldorf,137.47€,2018-03-16 06:59:16,EUR,137.47,€,1.2301,169.101847
52959-433,Buzzbean,Germany,Düsseldorf,347.9€,2018-03-16 07:58:23,EUR,347.9,€,1.2301,427.95178999999996
54473-578,Yozio,Greece,Patras,214.23€,2018-03-16 08:07:37,EUR,214.23,€,1.2301,263.524323
68752-024,Twitterbeat,France,Annecy,789.54€,2018-03-16 08:40:46,EUR,789.54,€,1.2301,971.2131539999999
41167-0843,Twitterbeat,France,Annecy,399.51€,2018-03-16 09:00:37,EUR,399.51,€,1.2301,491.437251
43419-018,Zoonder,United States,Boston,$227.36,2018-03-16 12:26:52,USD,227.36,$,1.0,227.36
